creator_id,creator_name,followers,likes,comments,shares,reach,impressions,engagement_rate,posts,niche,authenticity_score,growth_score,brand_match_score,ratefluencer_score,fake_account,tier
239,midolcevita,43199,3018,132,85,61533,124492,9.451488534538042,1631,fashion,100,85,100.0,94.75,0,Elite
240,wearetwinset,97443,9668,274,118,181621,247121,8.440617992756993,2214,fashion,100,85,100.0,94.75,0,Elite
241,iamnikkifree,35668,2812,173,68,39288,81242,8.46980209931824,1603,fashion,100,85,100.0,94.75,0,Elite
242,mademoiselle_cl,37829,3303,73,30,53104,104467,7.887884547316397,1220,fashion,100,85,100.0,94.75,0,Elite
243,thelipstickfever,57860,3333,175,73,105928,238568,6.625583093254122,1271,fashion,100,85,100.0,94.75,0,Elite
244,jseverydayfashion,56070,3883,124,50,65054,109232,8.737031255829901,1964,fashion,100,85,100.0,94.75,0,Elite
245,crillygerloni_,34291,3478,206,103,34106,61506,8.675831312034651,2122,fashion,100,85,100.0,94.75,0,Elite
246,dollface_glamour,57932,5469,212,84,110816,248064,8.191394927632935,3562,beauty,100,85,100.0,94.75,0,Elite
247,karolinabaszak,67125,7532,295,178,130967,208364,9.385477327788838,2040,fashion,100,85,100.0,94.75,0,Elite
248,francescafocarini,30441,1947,57,35,38669,85153,7.9291724537424,2075,fashion,100,85,100.0,94.75,0,Elite
249,packmeinursuitcase,24198,2743,160,107,20643,36596,9.681021104543657,1003,fashion,100,85,100.0,94.75,0,Elite
250,fashitect,30134,2519,71,48,44626,87642,6.728319099073493,1211,fashion,100,85,100.0,94.75,0,Elite
251,luciellenassis,55958,3838,271,85,83812,206820,6.825745406120543,1070,fashion,100,85,100.0,94.75,0,Elite
252,laurasimon8,51601,3605,229,144,63954,115653,9.526974673459405,1036,fashion,100,85,100.0,94.75,0,Elite
253,thedoubletakegirls,66762,2934,223,110,106856,229783,4.3928428634970365,4863,fashion,100,85,100.0,94.75,0,Elite
254,alexandra.em,37219,4211,292,150,51853,118617,9.962836135400952,1135,fashion,100,85,100.0,94.75,0,Elite
255,vivienneportelli,14071,1027,75,46,12492,18194,7.024642767196209,1103,fashion,100,85,100.0,94.75,0,Elite
256,thebohochica,34556,3617,85,35,63645,152965,8.972100273179647,1849,travel,100,85,100.0,94.75,0,Elite
257,wejusttravel,11380,735,21,11,20934,42144,8.443817756302197,1100,travel,100,85,100.0,94.75,0,Elite
258,jennyphall,17479,1435,58,36,19705,28265,7.397799284380089,1383,fashion,100,85,100.0,94.75,0,Elite
259,stylepluscurves,27531,2497,187,128,51609,66612,9.6128044486836,1269,fashion,100,85,100.0,94.75,0,Elite
260,zoewithloveblog,23310,2510,103,40,36162,81907,8.959998714291272,1043,fashion,100,85,100.0,94.75,0,Elite
261,blondeandambitiousblog,28291,3755,227,112,38652,58687,11.433116879205448,1135,fashion,100,85,100.0,94.75,0,Elite
262,verdebio,18417,1687,75,33,22614,29001,7.696750380549096,1424,beauty,100,85,100.0,94.75,0,Elite
263,mollypopsofcolor,31449,2269,95,53,54891,135082,6.230534560488615,1438,beauty,100,85,100.0,94.75,0,Elite
264,nickeilgenesis,43601,3245,160,91,86048,166263,8.352321338292427,1059,beauty,100,85,100.0,94.75,0,Elite
265,werushka,29703,1910,52,20,25309,48575,6.7035087663684685,1206,fashion,100,85,100.0,94.75,0,Elite
266,upbeatsoles,32355,3472,209,115,47043,72137,10.13184819825087,1512,fashion,100,85,100.0,94.75,0,Elite
267,carmensluxurytravel,37788,2083,98,59,40840,87407,5.712080484530082,1235,travel,100,85,100.0,94.75,0,Elite
268,stokedfortravel,37604,3552,141,54,45191,70513,7.495991205431332,1139,travel,100,85,100.0,94.75,0,Elite
269,gianluigi_it,16881,1183,82,42,27936,44672,9.583837798745204,1296,travel,100,85,100.0,94.75,0,Elite
270,modafashionmenina,10534,867,29,11,17815,35998,9.802113615090407,1002,fashion,100,85,100.0,94.75,0,Elite
271,ninaafinaa,29543,2281,122,62,28490,54808,7.818987508721511,1181,fashion,100,85,100.0,94.75,0,Elite
272,skillberg,12450,1040,43,14,21730,30186,8.47783543100116,1086,fashion,100,85,100.0,94.75,0,Elite
273,aglamlifestyle,66125,5326,308,106,97389,212384,8.20140257688116,1228,fashion,100,85,100.0,94.75,0,Elite
274,aliciagiron,80545,7049,189,120,94630,185380,8.22430921226892,1066,fashion,100,85,100.0,94.75,0,Elite
275,sandyalamode,81277,5326,334,208,79906,131255,6.580689399729902,4362,fashion,100,85,100.0,94.75,0,Elite
276,whatabouther_nl,20071,1769,116,71,18731,27184,9.293436751326302,1330,travel,100,85,100.0,94.75,0,Elite
277,globalgrasshopr,14009,1004,59,38,12723,24596,7.679251458073668,1194,travel,100,85,100.0,94.75,0,Elite
278,danny_vero,30213,1837,79,53,46423,73821,7.169818981678108,1720,travel,100,85,100.0,94.75,0,Elite
279,m7mmichelle,50099,4123,87,50,87296,208988,8.939710341603964,1435,fashion,100,85,100.0,94.75,0,Elite
280,stylebymarz,11297,860,56,35,18089,34676,9.204174459931764,1097,fashion,100,85,100.0,94.75,0,Elite
281,evebastien,11897,1082,42,27,16487,20973,8.907241474284353,1037,fashion,100,85,100.0,94.75,0,Elite
282,maryamremias,23525,1285,101,36,19623,42863,7.325326407368081,1277,beauty,100,85,100.0,94.75,0,Elite
283,drunkonshoes,44447,2989,185,112,86529,197495,8.432396135656106,3555,fashion,100,85,100.0,94.75,0,Elite
284,anastasiasouris,12663,1031,65,37,14042,28193,6.896547260766945,1229,fashion,100,85,100.0,94.75,0,Elite
285,thesuestylefile,96054,9258,478,184,153277,312115,8.068719665690784,1398,fashion,100,85,100.0,94.75,0,Elite
286,melbourne_explorer,52633,3248,236,112,102361,164810,7.315683121173458,1385,travel,100,85,100.0,94.75,0,Elite
287,dailydoseoflara,18034,1654,89,53,16144,36456,8.044024707716968,1022,fashion,100,85,100.0,94.75,0,Elite
288,natewyeth,27771,1634,104,62,47653,113980,5.757315933213707,1732,travel,100,85,100.0,94.75,0,Elite
289,dianashealthyliving,25012,1545,49,17,24642,59336,6.982689745556146,1547,travel,100,85,100.0,94.75,0,Elite
290,tesajurjasevic,42434,2402,173,104,64170,117487,5.849248967177479,1636,fashion,100,85,100.0,94.75,0,Elite
291,scotstyleeditor,15017,1458,92,48,29045,43356,8.651789203476667,1071,fashion,100,85,100.0,94.75,0,Elite
292,pamelatick,38722,4612,339,152,67424,156148,9.555752479988566,1377,fashion,100,85,100.0,94.75,0,Elite
293,todaysthebestday,66954,5780,272,137,119466,174311,11.664368715889545,1364,fashion,100,85,100.0,94.75,0,Elite
294,lovemichelleana,36398,2341,61,31,39267,77157,8.624814388568954,1532,fashion,100,85,100.0,94.75,0,Elite
295,arnelle,36369,2446,133,61,30718,60062,9.270837063395629,1395,fashion,100,85,100.0,94.75,0,Elite
296,stylelove,33762,1562,95,46,34340,59271,5.972208416312466,2191,fashion,100,85,100.0,94.75,0,Elite
297,sara_waiste,67011,3019,156,86,64962,112972,5.054479506255266,1956,fashion,100,85,100.0,94.75,0,Elite
298,vologratis,41358,2963,150,103,38735,47792,5.593083167775892,2394,travel,100,85,100.0,94.75,0,Elite
299,brittalaursen_,39339,4926,376,220,78114,111674,10.262774463581412,1430,fashion,100,85,100.0,94.75,0,Elite
300,kendraalexandra,15529,1340,106,69,22492,35502,7.9347686912378625,1032,fashion,100,85,100.0,94.75,0,Elite
301,morrellsarmoire,17047,1906,65,27,21698,53992,11.4879461477,1403,fashion,100,85,100.0,94.75,0,Elite
302,armelola,65005,4609,212,93,72636,125226,9.9488221530595,1917,fashion,100,85,100.0,94.75,0,Elite
303,toulousainementvotre,18064,1229,70,22,16354,24298,5.4985788985442525,1149,fashion,100,85,100.0,94.75,0,Elite
304,marchbeautyword,37128,1987,92,53,65371,107170,6.018199499866197,3062,beauty,100,85,100.0,94.75,0,Elite
305,socialbeautify,19022,1691,115,44,29569,62066,7.178238492326591,1022,fashion,100,85,100.0,94.75,0,Elite
306,bastihansen,14848,1844,69,23,13082,26315,9.892830009657168,1164,fashion,100,85,100.0,94.75,0,Elite
307,apoelise,53159,3272,248,118,43812,72066,6.933284346905855,2311,fashion,100,85,100.0,94.75,0,Elite
308,nehaadhvikmahajan,77720,6709,369,180,87678,135207,7.087581120326775,1267,fashion,100,85,100.0,94.75,0,Elite
309,onlymerosieb,93410,7329,419,195,158661,217022,8.106578748517176,1592,fashion,100,85,100.0,94.75,0,Elite
310,adeloo,13605,742,34,21,16889,39340,5.363862980225608,1060,fashion,100,85,100.0,94.75,0,Elite
311,thefloralaw,33674,2074,91,63,40932,56151,5.226517776473967,1221,fashion,100,85,100.0,94.75,0,Elite
312,kemikulz,13906,1547,78,37,20998,31135,9.163761001536226,1179,travel,100,85,100.0,94.75,0,Elite
313,bygabriellalondon,15975,1271,29,10,24363,58870,6.818968494574709,1258,fashion,100,85,100.0,94.75,0,Elite
314,youaretheoneblog,53606,5255,356,239,66229,119602,10.223363277743688,3733,fashion,100,85,100.0,94.75,0,Elite
315,thefashiondailies,12467,1266,92,35,13367,16053,9.940699038145873,1086,fashion,100,85,100.0,94.75,0,Elite
316,luludumas,23943,3123,196,109,46180,80427,11.527243480124444,1038,fashion,100,85,100.0,94.75,0,Elite
317,florythefish,23682,1650,53,25,46897,116213,6.716634620720216,1960,fashion,100,85,100.0,94.75,0,Elite
318,styleinasmalltown,13062,876,35,22,12656,31605,6.707312408544513,1084,fashion,100,85,100.0,94.75,0,Elite
319,bayareafashionista,42490,3731,118,61,69064,162106,7.175925378475583,2166,fashion,100,85,100.0,94.75,0,Elite
320,caitlynlendrum,28314,2079,92,44,28602,51392,6.838217903967629,1879,fashion,100,85,100.0,94.75,0,Elite
321,shaylasouliere,98729,8009,435,260,126783,315068,7.764863949225802,1073,beauty,100,85,100.0,94.75,0,Elite
322,deneandale,30554,1482,109,45,45851,82732,5.36715482031297,1161,beauty,100,85,100.0,94.75,0,Elite
323,mimi.irvin,34576,2772,148,55,33518,79208,9.975714432485011,3255,fashion,100,85,100.0,94.75,0,Elite
324,officialbiancaryan,32087,2530,59,38,26831,58517,7.2183546174192434,1142,fashion,100,85,100.0,94.75,0,Elite
325,la_gatta_rosa,48741,6086,244,128,50394,105130,10.473552135636664,1085,fashion,100,85,100.0,94.75,0,Elite
326,itsmemariasee,29646,2490,192,71,31492,51459,10.55750776314956,1262,fashion,100,85,100.0,94.75,0,Elite
327,ainasyahirah,25484,1767,69,25,34633,52669,7.784968910766999,1301,fashion,100,85,100.0,94.75,0,Elite
328,thetravelhack,21369,1477,97,50,37955,81532,8.84587236825621,1732,travel,100,85,100.0,94.75,0,Elite
329,pipsays,16733,1028,53,33,32949,49107,6.726252681867118,1374,travel,100,85,100.0,94.75,0,Elite
330,monicagoesshow,28678,2890,73,34,23124,39189,8.503885339137113,1168,travel,100,85,100.0,94.75,0,Elite
331,a_littleobsessed,33686,2614,160,88,62809,95993,10.154416152356683,2203,fashion,100,85,100.0,94.75,0,Elite
332,whowhatwear.uk,68262,5596,319,123,78914,131475,7.609617528507521,2213,fashion,100,85,100.0,94.75,0,Elite
333,intherivervalley,16716,1208,57,28,14106,30639,5.858245883627744,1089,travel,100,85,100.0,94.75,0,Elite
334,runwayteacher,12493,720,26,16,20862,33762,6.819406644306878,1037,fashion,100,85,100.0,94.75,0,Elite
335,aranka.world,25758,2116,126,58,49081,120400,9.19309754390646,1822,fashion,100,85,100.0,94.75,0,Elite
336,studioveronaa,18497,1181,26,17,30165,51759,8.845359408288159,1418,beauty,100,85,100.0,94.75,0,Elite
337,chinabell,21000,960,75,39,19251,43570,5.757961638510121,1684,beauty,100,85,100.0,94.75,0,Elite
338,margotmeanie,47399,5475,298,111,48666,98957,9.34501657015057,2404,fashion,100,85,100.0,94.75,0,Elite
339,unconventionalsecrets,67659,6731,423,278,63151,75865,8.696037561262619,5139,fashion,100,85,100.0,94.75,0,Elite
340,thebasicbloggerbitch,18265,2124,107,43,29031,47154,9.238222122386787,1380,fashion,100,85,100.0,94.75,0,Elite
341,sarahscoop,19972,1078,35,15,25016,33859,6.602196111920486,1036,fashion,100,85,100.0,94.75,0,Elite
342,whatshaute,33492,2793,105,51,65474,81446,6.9857768439076215,1657,fashion,100,85,100.0,94.75,0,Elite
343,albyrondina,22583,2969,165,68,42751,98128,11.21755006175102,1296,travel,100,85,100.0,94.75,0,Elite
344,kaleymargaret,48202,3646,204,103,39057,79574,6.402821142794034,2447,fashion,100,85,100.0,94.75,0,Elite
345,charmedbycamille,18148,1451,67,28,28176,48413,7.719116458822661,1392,fashion,100,85,100.0,94.75,0,Elite
346,waityouneedthis,70420,3645,198,126,78808,182212,6.116164312057636,1301,fashion,100,85,100.0,94.75,0,Elite
347,ruemargaux,21690,1112,34,16,32519,62078,6.139582216294985,1832,travel,100,85,100.0,94.75,0,Elite
348,jessolm,43728,2014,92,27,57973,137719,4.692341696737655,1695,travel,100,85,100.0,94.75,0,Elite
349,anitaschu,28618,1997,142,57,25946,42143,9.667386533141302,1144,fashion,100,85,100.0,94.75,0,Elite
350,lornaraindrops,78493,5278,349,165,96055,145596,8.418268504784026,5356,fashion,100,85,100.0,94.75,0,Elite
351,livforluxury,52233,5430,147,89,93964,173187,8.23516969952301,1126,fashion,100,85,100.0,94.75,0,Elite
352,meagtheegg,21112,851,22,8,29196,50386,4.9758759291680335,1820,fashion,100,85,100.0,94.75,0,Elite
353,luca_ovrezzi,43427,2135,130,48,36057,64755,5.596966508796279,3970,fashion,100,85,100.0,94.75,0,Elite
354,sharmkup,17264,722,52,16,19689,39406,4.7965634136819,1277,beauty,100,85,100.0,94.75,0,Elite
355,annamaradan,26303,1140,53,35,46879,94593,5.0926440125815216,2440,fashion,100,85,100.0,94.75,0,Elite
356,jupabis,15995,1121,88,30,27067,49061,7.160559571867354,1477,fashion,100,85,100.0,94.75,0,Elite
357,laurachiari_8,44130,3537,89,41,65717,124331,7.637880237558923,1574,fashion,100,85,100.0,94.75,0,Elite
358,kylee_anderson_,14694,1292,82,30,16021,36031,9.558192125796424,1285,fashion,100,85,100.0,94.75,0,Elite
359,savanna__rose,11895,887,45,19,21480,35290,8.85877750481255,1118,fashion,100,85,100.0,94.75,0,Elite
360,theecobabe,22607,1102,48,20,24794,60833,5.211742436350378,1282,fashion,100,85,100.0,94.75,0,Elite
361,__eitherand,29448,3053,190,101,45131,67527,12.987935660411583,2321,fashion,100,85,100.0,94.75,0,Elite
362,morethanadored,13069,743,49,29,16790,34092,6.950921403314959,1231,fashion,100,85,100.0,94.75,0,Elite
363,running_bum_,22127,1363,86,46,32380,68639,6.596291699527992,1061,travel,100,85,100.0,94.75,0,Elite
364,amybarseghian,43304,3131,218,146,44117,88005,7.9753654823148095,2040,travel,100,85,100.0,94.75,0,Elite
365,stephaniepernas,39442,3308,260,160,61827,112251,7.523782339278857,1596,fashion,100,85,100.0,94.75,0,Elite
366,mystyleandgrace,24940,1638,52,17,39364,72228,6.831323801371013,1498,fashion,100,85,100.0,94.75,0,Elite
367,big_beautiful_women_reposts,52071,3541,162,49,99169,203985,8.500824825332616,4406,fashion,100,85,100.0,94.75,0,Elite
368,threadsnbreads,11761,1205,53,29,16019,27816,8.088602753129353,1109,fashion,100,85,100.0,94.75,0,Elite
369,susannebarnekow,25588,2104,156,88,43657,83049,7.857689820531828,2505,beauty,100,85,100.0,94.75,0,Elite
370,rebekaheliz,10909,561,26,17,8802,20567,5.421743703583962,1059,fashion,100,85,100.0,94.75,0,Elite
371,payalia,74284,7200,462,228,110469,216215,8.397289301068879,1297,fashion,100,85,100.0,94.75,0,Elite
372,forever.overdressed,31253,3462,106,54,58381,109729,8.934891993178386,1726,fashion,100,85,100.0,94.75,0,Elite
373,asnapshotofme,14943,1438,95,51,17627,31206,7.92380881409209,1018,fashion,100,85,100.0,94.75,0,Elite
374,polishedclosets,55544,4697,143,56,98934,149168,8.111487539838288,1950,fashion,100,85,100.0,94.75,0,Elite
375,christinabiagioli,11203,512,15,5,19676,36288,5.265499278010379,1064,fashion,100,85,100.0,94.75,0,Elite
376,bucketlistjourney,99569,8222,176,61,124099,183910,8.25032884897794,1451,travel,100,85,100.0,94.75,0,Elite
377,alan_stokes,23896,2252,110,33,29969,43018,9.497376765724976,1107,travel,100,85,100.0,94.75,0,Elite
378,curves_curlsandclothes,79898,8911,681,434,86027,131962,9.261434579323856,2737,fashion,100,85,100.0,94.75,0,Elite
379,whit_wanders,25763,2149,171,81,21259,36066,6.921750349936582,2411,fashion,100,85,100.0,94.75,0,Elite
380,thelittlegoldmix,21410,1620,72,27,28271,38198,7.674893550574428,2022,fashion,100,85,100.0,94.75,0,Elite
381,stardivarius_blog,36974,2437,187,85,49412,90667,7.188960964350852,3140,fashion,100,85,100.0,94.75,0,Elite
382,victoriachmel,30345,2233,178,100,56927,131929,6.004052659008989,1419,travel,100,85,100.0,94.75,0,Elite
383,travelwithkat,11812,781,20,13,11511,15116,7.686897323502915,1103,travel,100,85,100.0,94.75,0,Elite
384,marikalaurelli,28020,2330,51,32,47426,106683,8.322292543952617,1511,travel,100,85,100.0,94.75,0,Elite
385,vendelasvensson,18247,1531,79,27,26081,32732,6.676702674429667,1119,fashion,100,85,100.0,94.75,0,Elite
386,guyoverboard,76730,4964,120,52,85656,153465,9.067222350984869,4293,fashion,100,85,100.0,94.75,0,Elite
387,xxjmitch,25310,2286,111,70,26100,45906,8.060453510682377,1301,fashion,100,85,100.0,94.75,0,Elite
388,claudiaschonhofen,64462,6204,380,204,118316,288756,10.116225808800989,1936,beauty,100,85,100.0,94.75,0,Elite
389,kmw_plus,23127,2034,105,60,35610,84199,7.981323871101306,1418,fashion,100,85,100.0,94.75,0,Elite
390,michellempaige,17211,1009,49,34,25672,55985,6.561784327366103,1425,fashion,100,85,100.0,94.75,0,Elite
391,thelucieee,46313,5178,188,105,86093,132285,8.984589997260077,1078,fashion,100,85,100.0,94.75,0,Elite
392,stilettoshades,37842,4115,230,127,55291,82903,8.787793433488693,1390,fashion,100,85,100.0,94.75,0,Elite
393,karodall,45647,2392,181,77,37675,59561,6.049437053625377,1481,fashion,100,85,100.0,94.75,0,Elite
394,kirstenanderton,61229,5898,123,53,87543,126341,8.557590435435227,1197,fashion,100,85,100.0,94.75,0,Elite
395,kyliecallander,30103,3092,154,70,57703,75940,9.132672889232756,1809,fashion,100,85,100.0,94.75,0,Elite
396,gabijavarnaite,67721,5731,317,126,131160,239942,8.800538948210875,1707,fashion,100,85,100.0,94.75,0,Elite
397,misstarabelle,54259,3588,199,111,105923,257267,7.317150455393522,1238,fashion,100,85,100.0,94.75,0,Elite
398,monroesteele,20743,2647,82,48,33065,76203,10.088998729632952,1985,fashion,100,85,100.0,94.75,0,Elite
399,taramays25,42775,3546,164,91,45247,96111,6.752004439620891,2707,fashion,100,85,100.0,94.75,0,Elite
400,jreneejrenee,19988,971,47,29,19082,40435,6.52816240214894,1364,beauty,100,85,100.0,94.75,0,Elite
401,gladys.li,18071,959,62,32,16983,26380,7.166635849389438,1530,fashion,100,85,100.0,94.75,0,Elite
402,trishavaz1,39601,3182,222,97,44102,52983,8.45418643754544,2999,fashion,100,85,100.0,94.75,0,Elite
403,laisrasera,74804,6863,263,153,121686,283806,9.79884133629418,6943,fashion,100,85,100.0,94.75,0,Elite
404,robinsans,57634,3822,202,86,99613,187555,6.200322654770769,1343,fashion,100,85,100.0,94.75,0,Elite
405,fede.casagrande,16977,1049,34,19,30474,51156,6.410584213261059,1019,fashion,100,85,100.0,94.75,0,Elite
406,theblackbarcode,18063,1376,106,57,33108,70095,8.641792755037901,1088,fashion,100,85,100.0,94.75,0,Elite
407,lematilde,53461,6045,356,222,86400,174977,9.363632746233694,4072,fashion,100,85,100.0,94.75,0,Elite
408,ivanka.dekoning,13516,1026,29,19,18286,35076,6.729189335984508,1003,fashion,100,85,100.0,94.75,0,Elite
409,mimiolivan,26998,2776,86,33,47123,74203,8.962275176064432,2087,travel,100,85,100.0,94.75,0,Elite
410,sunlesslove,37545,3404,257,143,33987,82140,7.423034468932466,1426,fashion,100,85,100.0,94.75,0,Elite
411,stuylin,39170,2277,153,74,57566,92600,6.568012873993211,2091,fashion,100,85,100.0,94.75,0,Elite
412,theglamorousblonde_,16738,1871,146,96,15456,35589,8.96288789026364,1101,fashion,100,85,100.0,94.75,0,Elite
413,loladelavega,31251,3636,115,70,46517,104274,9.356877847718955,1203,fashion,100,85,100.0,94.75,0,Elite
414,suissemoi,23935,1956,75,52,24431,45668,8.942972956233465,1733,travel,100,85,100.0,94.75,0,Elite
415,danilas93,32248,2759,75,24,31331,49376,6.874335876504865,1124,travel,100,85,100.0,94.75,0,Elite
416,camwonderlands,63921,4669,134,91,118896,206790,5.99986068483695,1055,travel,100,85,100.0,94.75,0,Elite
417,goingawesomeplaces,25807,1296,78,49,32576,56874,4.6646119942415085,1402,travel,100,85,100.0,94.75,0,Elite
418,dionysia_koutri,30844,1632,125,47,55344,132734,4.641603912671435,1649,fashion,100,85,100.0,94.75,0,Elite
419,krystintysire,33379,2255,103,71,56724,140473,7.61664712804385,1678,fashion,100,85,100.0,94.75,0,Elite
420,marvelousinthemidwest,43993,3068,154,62,65212,108550,9.743752945007532,1018,fashion,100,85,100.0,94.75,0,Elite
